#{"t_start": 1701938071.153871, "env_id": "manipulator_mujoco/UR5eSBEnvPos-v0"}
r,l,t
-27.253128,21,1026.258398
51.384501,11,1027.36513
36.607421,21,1029.444139
59.409955,4,1029.84144
55.572027,8,1030.742637
52.174471,13,1032.038462
44.555713,17,1033.751622
55.795821,8,1034.549691
53.813556,9,1035.4593
56.610723,6,1036.122611
-48.533424,21,1038.248207
58.743598,5,1038.738247
33.659004,16,1040.350712
50.671257,9,1041.253112
-25.758992,21,1043.416837
55.718628,8,1044.212204
55.695257,7,1044.905142
49.81787,14,1046.330674
51.008932,10,1047.30531
58.782936,4,1047.819492
-42.939596,21,1049.888018
55.746107,7,1050.591903
49.949004,10,1051.561669
51.907906,9,1052.450508
50.994193,9,1053.350626
45.032805,14,1054.860114
55.735135,8,1055.650084
-25.661811,21,1057.717
54.384156,7,1058.417407
58.940421,4,1058.813556
-16.954178,21,1060.883447
58.427074,6,1061.462579
56.991695,6,1062.051184
56.268341,8,1062.850795
58.222113,5,1063.337897
59.122631,4,1063.730516
55.36625,7,1064.417229
57.343258,7,1065.116786
58.845355,4,1065.575097
53.150951,11,1066.651326
-39.722499,21,1068.826731
48.742531,14,1070.205351
-38.648968,21,1072.262732
-28.295065,21,1074.313559
50.792603,15,1075.803415
52.067774,10,1076.78937
53.889941,10,1077.905159
43.839501,17,1079.56898
53.514113,8,1080.351839
59.860806,2,1080.543832
56.254532,7,1081.224477
-23.329503,21,1083.383347
56.068764,7,1084.080074
53.78423,11,1085.157627
43.963865,20,1087.137362
55.551337,10,1088.133397
-20.925217,21,1090.185802
57.895595,5,1090.662838
-29.188281,21,1092.741926
-25.642946,21,1094.794981
59.559362,3,1095.095849
-25.984081,21,1097.188152
55.686172,7,1097.878295
54.640024,7,1098.571253
50.503261,9,1099.464168
57.920796,5,1100.073488
38.973112,15,1101.563383
51.346897,10,1102.55349
44.594156,20,1104.549329
48.914218,11,1105.666374
39.851693,19,1107.653141
48.288803,15,1109.133038
58.643377,5,1109.622683
58.730146,5,1110.107411
47.858638,11,1111.215235
57.092414,6,1111.796447
-51.295421,21,1113.893607
-24.890398,21,1116.23547
58.993485,4,1116.744729
52.394781,13,1118.11272
59.170164,4,1118.530213
49.495334,14,1119.982714
55.029201,9,1120.946277
52.350719,11,1122.106383
57.894585,5,1122.614202
54.43601,10,1123.706264
-12.570193,21,1126.057776
52.982983,9,1127.022053
54.959268,8,1127.922501
49.981972,12,1129.230581
52.216171,13,1130.61141
57.604099,6,1131.22424
56.937603,6,1131.830629
58.459541,5,1132.407769
35.405565,20,1134.562206
48.483956,12,1135.841476
57.654206,8,1136.688973
58.566258,5,1137.20373
55.7309,11,1138.398266
-28.129243,21,1140.825333
59.199474,4,1141.259197
38.70723,14,1142.7656
58.356703,5,1143.279584
43.817101,17,1145.120528
50.433978,13,1146.445762
40.164308,18,1148.369875
56.219417,6,1148.968394
59.608381,3,1149.26476
54.935125,7,1149.95793
55.215023,7,1150.671499
54.019489,11,1151.77819
50.369848,13,1153.130822
57.567173,7,1153.922485
52.176133,11,1155.08214
59.557898,3,1155.374955
59.590705,3,1155.675626
-16.065447,21,1157.810396
57.645446,5,1158.327437
50.903562,10,1159.432565
58.211994,5,1159.935177
54.388087,9,1160.868713
38.572274,19,1162.836967
58.283337,5,1163.358
43.241694,20,1165.352395
49.845838,11,1166.451262
-25.783304,21,1168.564375
54.297934,7,1169.263092
54.086457,10,1170.24514
43.219805,16,1171.821263
53.314561,9,1172.794141
50.618603,9,1173.698845
56.463773,6,1174.290363
45.665852,18,1176.057033
54.49387,7,1176.74849
39.855553,16,1178.345613
46.01211,14,1179.726388
42.38408,14,1181.1004
54.79765,7,1181.874595
57.44976,6,1182.638069
46.816588,10,1183.705838
58.278292,5,1184.201952
58.532772,5,1184.689204
57.069495,8,1185.481419
58.478289,6,1186.164402
59.96568,1,1186.263835
58.994368,4,1186.652383
58.980014,4,1187.039523
44.608886,15,1188.616166
-24.38068,21,1190.690051
56.136796,6,1191.270241
55.263159,7,1191.954355
55.684906,7,1192.648504
57.983315,5,1193.232991
58.950422,4,1193.672567
50.461617,11,1194.838466
59.968605,1,1194.935096
54.202037,9,1195.894654
58.872177,4,1196.371197
59.013648,4,1196.768467
-19.070757,21,1198.898529
49.266155,12,1200.179373
59.818907,2,1200.396393
52.916119,9,1201.488848
55.958557,7,1202.179463
58.147152,5,1202.727488
45.263651,14,1204.360588
31.096873,18,1206.259843
58.859138,4,1206.689024
58.264219,5,1207.22611
59.976606,1,1207.340261
56.668492,7,1208.130604
54.363587,8,1208.995411
57.708902,6,1209.586917
38.841619,20,1211.685648
49.087977,11,1212.779785
58.899257,4,1213.184661
54.541348,7,1213.985446
-32.697308,21,1216.079834
54.569587,7,1216.803436
52.422706,11,1217.905379
56.127177,9,1218.810084
57.642875,6,1219.396834
52.928306,8,1220.228386
58.921451,5,1220.785179
40.026944,14,1222.330107
41.916788,13,1223.825778
59.840758,2,1224.048765
59.211182,5,1224.650255
56.711714,7,1225.38824
56.746062,6,1226.00335
57.66494,5,1226.535061
59.210057,5,1227.067487
51.546606,10,1228.145121
57.981375,5,1228.658563
54.578181,8,1229.541099
47.588817,16,1231.229608
54.73079,8,1232.027952
53.219556,8,1232.889242
48.740375,11,1234.219067
-34.383576,21,1236.294205
56.741927,6,1236.916344
56.478006,6,1237.517383
58.051528,5,1238.02789
56.217095,7,1238.828527
54.356683,9,1239.770484
59.12149,4,1240.208497
54.906192,9,1241.17305
-46.306071,21,1243.353837
-44.594145,21,1245.677645
56.580237,6,1246.331329
56.382357,6,1246.944637
56.302516,10,1247.985933
58.423039,7,1248.697275
55.755548,8,1249.493196
57.775977,6,1250.097368
58.805455,4,1250.516217
49.772819,11,1251.661588
56.21636,10,1252.698589
57.100645,6,1253.306263
51.757307,11,1254.46188
54.306366,8,1255.29565
56.065044,8,1256.166885
54.737671,9,1257.084193
53.528647,8,1257.871577
49.092949,12,1259.081863
58.758724,5,1259.60565
57.960118,5,1260.165555
50.628113,8,1261.009039
48.614719,12,1262.21555
53.919514,8,1263.03628
56.689528,6,1263.686463
58.291693,6,1264.334066
50.042918,10,1265.338655
58.809208,4,1265.732859
